Year,Query emissions (g),Task
2023,0.7715491509803001,Question answering
2023,0.773021571,Fill mask
2023,0.7746368741472001,Fill mask
2023,0.7757343334042001,Image classification
2023,0.778914217,Question answering
2023,0.780821737,Fill mask
2023,0.785527911,Image classification
2023,0.787130392,Image classification
2023,0.7886577073377999,Question answering
2023,0.7891311354984001,Image classification
2023,0.789348302,Fill mask
2023,0.790913308,Image classification
2023,0.79094277,Image classification
2023,0.79477482,Image classification
2023,0.7950918113215001,Image classification
2023,0.80123956,Image classification
2023,0.8016815451297999,Question answering
2023,0.802533261,Image classification
2023,0.803219395,Image classification
2023,0.804598385,Image classification
2023,0.805555065,Image classification
2023,0.805566762,Image classification
2023,0.8059183946026001,Image classification
2023,0.806330886,Image classification
2023,0.8064951307553999,Image classification
2023,0.806886085,Fill mask
2023,0.807818774,Image classification
2023,0.809306732,Image classification
2023,0.809682513,Image classification
2023,0.812675675,Image classification
2023,0.8127794117524999,Image classification
2023,0.813284544,Image classification
2023,0.813921102,Image classification
2023,0.816104419,Image classification
2023,0.816906018,Image classification
2023,0.818666914,Image classification
2023,0.824711231,Image classification
2023,0.826278226,Image classification
2023,0.837653242,Image classification
2023,0.846606253,Image classification
2023,0.851670059,Image classification
2023,0.856988988,Image classification
2023,0.8592133094440999,Image classification
2023,0.8597371878911999,Image classification
2023,0.86042578,Image classification
2023,0.861003944,Image classification
2023,0.8618045583873001,Image classification
2023,0.8625832722758999,Image classification
2023,0.862625735,Image classification
2023,0.869565018,Image classification
2023,0.869979237,Image classification
2023,0.8701227856128001,Image classification
2023,0.874247155,Image classification
2023,0.875273939,Image classification
2023,0.877910806,Image classification
2023,0.881054293,Image classification
2023,0.881201225,Image classification
2023,0.88189604,Image classification
2023,0.882172161,Image classification
2023,0.884491791,Image classification
2023,0.886461794,Image classification
2023,0.89098039,Image classification
2023,0.8928631715884999,Image classification
2023,0.89310111,Image classification
2023,0.893611644,Image classification
2023,0.8952688,Image classification
2023,0.8961145417667999,Image classification
2023,0.896646755,Image classification
2023,0.897731304,Image classification
2023,0.8991740459036001,Image classification
2023,0.8994324034250001,Image classification
2023,0.900351452,Image classification
2023,0.900721859,Image classification
2023,0.902106144,Image classification
2023,0.905517059,Image classification
2023,0.906765012,Image classification
2023,0.907362424,Image classification
2023,0.907931555,Image classification
2023,0.90885332,Image classification
2023,0.910019161,Image classification
2023,0.912678852,Image classification
2023,0.912700536,Image classification
2023,0.913466574,Image classification
2023,0.914856119,Image classification
2023,0.916855479,Image classification
2023,0.920477137,Image classification
2023,0.922500381,Image classification
2023,0.923412401,Image classification
2023,0.92425143,Image classification
2023,0.925566122,Image classification
2023,0.925648715,Image classification
2023,0.926203545,Image classification
2023,0.92772139,Image classification
2023,0.927796362,Image classification
2023,0.928022548,Image classification
2023,0.929226256,Image classification
2023,0.929634628,Image classification
2023,0.930689035,Image classification
2023,0.931089787,Image classification
2023,0.935701129,Image classification
2023,0.93653065,Image classification
2023,0.940161606,Image classification
2023,0.940356409,Token classification
2023,0.943573638,Image classification
2023,0.943621392,Token classification
2023,0.943718601,Token classification
2023,0.944143551,Token classification
2023,0.944252041,Token classification
2023,0.944283367,Image classification
2023,0.947166339,Token classification
2023,0.947546059,Image classification
2023,0.950487544,Image classification
2023,0.95180631,Image classification
2023,0.952493285,Image classification
2023,0.953770813,Image classification
2023,0.95403449,Token classification
2023,0.954189697,Image classification
2023,0.955113939,Image classification
2023,0.957151058,Image classification
2023,0.95825761,Image classification
2023,0.958298325,Token classification
2023,0.958347569,Token classification
2023,0.958685314,Image classification
2023,0.960569194,Token classification
2023,0.961160327,Token classification
2023,0.961173832,Image classification
2023,0.961496059,Image classification
2023,0.962104603,Image classification
2023,0.962950844,Token classification
2023,0.963960163,Image classification
2023,0.964568321,Token classification
2023,0.964807143,Token classification
2023,0.968582409,Image classification
2023,0.971087844,Image classification
2023,0.973737942,Image classification
2023,0.975673995,Image classification
2023,0.976945299,Token classification
2023,0.977349779,Image classification
2023,0.978207754,Token classification
2023,0.979722367,Image classification
2023,0.979941744,Token classification
2023,0.980644182,Image classification
2023,0.981285573,Image classification
2023,0.981403952,Image classification
2023,0.981441211,Image classification
2023,0.983572381,Token classification
2023,0.984203368,Image classification
2023,0.985287655,Image classification
2023,0.986742073,Image classification
2023,0.988245358,Token classification
2023,0.989369291,Image classification
2023,0.98975901,Image classification
2023,0.989924805,Image classification
2023,0.990113866,Image classification
2023,0.990574124,Image classification
2023,0.990963583,Image classification
2023,0.991474248,Image classification
2023,0.992585553,Image classification
2023,0.993028792,Image classification
2023,0.994304716,Image classification
2023,0.996638444,Image classification
2023,1.001122297,Token classification
2023,1.009365006,Image classification
2023,1.011371028,Image classification
2023,1.015463059,Image classification
2023,1.01889777,Image classification
2023,1.020145649,Image classification
2023,1.02208234,Image classification
2023,1.0232716144468998,Image classification
2023,1.023758434,Image classification
2023,1.02907017,Image classification
2023,1.030408818,Image classification
2023,1.030877988,Image classification
2023,1.03127321,Image classification
2023,1.032017672,Image classification
2023,1.0325324757060002,Image classification
2023,1.03561393,Image classification
2023,1.037805953,Image classification
2023,1.043416491,Image classification
2023,1.046867358,Image classification
2023,1.047466493,Image classification
2023,1.05110111,Image classification
2023,1.0521744848388002,Image classification
2023,1.061197586,Image classification
2023,1.06463059,Image classification
2023,1.066083978,Token classification
2023,1.069177632,Token classification
2023,1.070923575,Image classification
2023,1.0728166867125002,Token classification
2023,1.073485087,Image classification
2023,1.073870232,Image classification
2023,1.075709977,Token classification
2023,1.07979879,Image classification
2023,1.079813098,Image classification
2023,1.079976726,Image classification
2023,1.081076906,Token classification
2023,1.08283433,Image classification
2023,1.083528017,Image classification
2023,1.08388132,Token classification
2023,1.088226966,Image classification
2023,1.088338851,Image classification
2023,1.0906554443918002,Token classification
2023,1.091381074,Token classification
2023,1.0914510407206002,Image classification
2023,1.0916703,Image classification
2023,1.095845005,Token classification
2023,1.098634848,Image classification
2023,1.101060128,Image classification
2023,1.101739442,Image classification
2023,1.108752286,Image classification
2023,1.108843981,Image classification
2023,1.109501646,Image classification
2023,1.11370556,Image classification
2023,1.115167283,Image classification
2023,1.122531029,Image classification
2023,1.123097352,Image classification
2023,1.129303191,Token classification
2023,1.1336826688691002,Image classification
2023,1.135134898,Image classification
2023,1.13991829,Image classification
2023,1.140464087,Image classification
2023,1.144280427,Image classification
2023,1.149767985,Image classification
2023,1.1525068198825998,Image classification
2023,1.153136233,Image classification
2023,1.163299212,Image classification
2023,1.166219821,Image classification
2023,1.1805084878421002,Image classification
2023,1.185768507,Image classification
2023,1.204690231,Image classification
2023,1.210352085,Image classification
2023,1.21093843,Image classification
2023,1.211336759,Image classification
2023,1.215314416,Image classification
2023,1.215508081,Image classification
2023,1.220400439,Image classification
2023,1.2212980257569002,Image classification
2023,1.222094239,Image classification
2023,1.226392857,Image classification
2023,1.232956053,Zero-shot sentiment analysis
2023,1.251041136,Image classification
2023,1.266905594,Zero-shot sentiment analysis
2023,1.267984217,Zero-shot sentiment analysis
2023,1.272157928,Zero-shot sentiment analysis
2023,1.2763136499327998,Zero-shot sentiment analysis
2023,1.27879493,Zero-shot sentiment analysis
2023,1.278803821,Zero-shot sentiment analysis
2023,1.280339873,Image classification
2023,1.280841117,Zero-shot sentiment analysis
2023,1.281671259,Zero-shot sentiment analysis
2023,1.282086373,Image classification
2023,1.282167582,Zero-shot sentiment analysis
2023,1.284507502,Zero-shot sentiment analysis
2023,1.285082846,Image classification
2023,1.285471171,Image classification
2023,1.285754576,Zero-shot sentiment analysis
2023,1.286931184,Zero-shot sentiment analysis
2023,1.287155952,Image classification
2023,1.287623514,Image classification
2023,1.287819048,Zero-shot sentiment analysis
2023,1.2885659626552002,Image classification
2023,1.291937728,Zero-shot sentiment analysis
2023,1.294543056,Zero-shot sentiment analysis
2023,1.298497702,Image classification
2023,1.305352107,Zero-shot sentiment analysis
2023,1.305984798,Zero-shot sentiment analysis
2023,1.3093519301510002,Zero-shot sentiment analysis
2023,1.31004239,Zero-shot sentiment analysis
2023,1.313003222,Zero-shot sentiment analysis
2023,1.314263927,Zero-shot sentiment analysis
2023,1.316540619,Zero-shot sentiment analysis
2023,1.316791859,Image classification
2023,1.317068653,Zero-shot sentiment analysis
2023,1.317195089,Zero-shot sentiment analysis
2023,1.320823543,Image classification
2023,1.330465674,Zero-shot sentiment analysis
2023,1.330539701,Zero-shot sentiment analysis
2023,1.334143352,Zero-shot sentiment analysis
2023,1.33528874,Zero-shot sentiment analysis
2023,1.335768387,Zero-shot sentiment analysis
2023,1.340285389,Zero-shot sentiment analysis
2023,1.342490445,Zero-shot sentiment analysis
2023,1.342642946,Zero-shot sentiment analysis
2023,1.344787014,Zero-shot sentiment analysis
2023,1.346647702,Zero-shot sentiment analysis
2023,1.348372564,Zero-shot sentiment analysis
2023,1.350340913,Zero-shot sentiment analysis
2023,1.350647986,Zero-shot sentiment analysis
2023,1.350919911,Zero-shot sentiment analysis
2023,1.352258396,Zero-shot sentiment analysis
2023,1.3557885240405998,Zero-shot sentiment analysis
2023,1.359100661,Zero-shot sentiment analysis
2023,1.362607414,Zero-shot sentiment analysis
2023,1.374248134,Zero-shot sentiment analysis
2023,1.376500888,Zero-shot sentiment analysis
2023,1.378547075,Zero-shot sentiment analysis
2023,1.3799579,Zero-shot sentiment analysis
2023,1.380056452,Zero-shot sentiment analysis
2023,1.387247797,Image classification
2023,1.388062148,Image classification
2023,1.388468301,Image classification
2023,1.391472744,Image classification
2023,1.392292893,Zero-shot sentiment analysis
2023,1.393034912,Image classification
2023,1.397211542,Zero-shot sentiment analysis
2023,1.40708775,Image classification
2023,1.413556942,Image classification
2023,1.416228637,Image classification
2023,1.444335644,Image classification
2023,1.452649909,Image classification
2023,1.507196496,Zero-shot sentiment analysis
2023,1.510946631,Zero-shot sentiment analysis
2023,1.511500696,Zero-shot sentiment analysis
2023,1.516230852,Zero-shot sentiment analysis
2023,1.517206605,Zero-shot sentiment analysis
2023,1.523861849,Zero-shot sentiment analysis
2023,1.545474236,Zero-shot sentiment analysis
2023,1.546151901,Zero-shot sentiment analysis
2023,1.546354442,Zero-shot sentiment analysis
2023,1.548065855,Zero-shot sentiment analysis
2023,1.550216212,Zero-shot sentiment analysis
2023,1.559193416,Zero-shot sentiment analysis
2023,1.564663732,Zero-shot sentiment analysis
2023,1.564699793,Zero-shot sentiment analysis
2023,1.581713287,Zero-shot sentiment analysis
2023,1.59165427,Zero-shot sentiment analysis
2023,1.592477034,Zero-shot sentiment analysis
2023,1.596789541,Zero-shot sentiment analysis
2023,1.617180483,Zero-shot sentiment analysis
2023,1.6337423631269998,Zero-shot sentiment analysis
2023,1.705017334,Object detection
2023,1.713620463,Object detection
2023,1.717799532,Object detection
2023,1.74482877,Object detection
2023,1.747556234,Object detection
2023,1.75732713,Zero-shot question answering
2023,1.761593889,Zero-shot question answering
2023,1.768482157,Object detection
2023,1.769911858,Zero-shot question answering
2023,1.777115598,Object detection
2023,1.782655063,Zero-shot question answering
2023,1.783965188,Object detection
2023,1.788381701,Object detection
2023,1.788824152,Zero-shot question answering
2023,1.788857783,Object detection
2023,1.7899410015339998,Object detection
2023,1.7918455249963998,Object detection
2023,1.791921829,Object detection
2023,1.79682244,Zero-shot question answering
2023,1.798818214,Object detection
2023,1.801461827,Zero-shot question answering
2023,1.804231925,Zero-shot sentiment analysis
2023,1.80456779,Object detection
2023,1.80803619,Object detection
2023,1.808206896,Object detection
2023,1.810248628,Zero-shot sentiment analysis
2023,1.814912064,Object detection
2023,1.818322574,Zero-shot sentiment analysis
2023,1.820043565,Object detection
2023,1.820862662,Zero-shot question answering
2023,1.823339069,Zero-shot sentiment analysis
2023,1.823693305,Object detection
2023,1.825981248,Zero-shot question answering
2023,1.829749521,Object detection
2023,1.833148761,Object detection
2023,1.839146054,Object detection
2023,1.841628969,Object detection
2023,1.843768636,Zero-shot question answering
2023,1.849852205,Object detection
2023,1.855673458,Object detection
2023,1.85609214,Zero-shot sentiment analysis
2023,1.858526588,Zero-shot sentiment analysis
2023,1.861010816,Zero-shot sentiment analysis
2023,1.865198974,Zero-shot sentiment analysis
2023,1.866087357,Zero-shot sentiment analysis
2023,1.866556336,Object detection
2023,1.87623966,Zero-shot sentiment analysis
2023,1.882683113,Object detection
2023,1.893680652,Object detection
2023,1.894438001,Text generation
2023,1.898013919,Object detection
2023,1.906639054,Text generation
2023,1.916323165,Text generation
2023,1.917511867,Text generation
2023,1.94637176,Text generation
2023,2.004492706,Zero-shot question answering
2023,2.006569912,Text generation
2023,2.013236693,Text generation
2023,2.015003456,Zero-shot question answering
2023,2.017936442,Zero-shot question answering
2023,2.019338079,Text generation
2023,2.021573625,Text generation
2023,2.023381709,Text generation
2023,2.025385015,Text generation
2023,2.025775746,Zero-shot question answering
2023,2.0294884,Zero-shot question answering
2023,2.039350868,Text generation
2023,2.039383951,Text generation
2023,2.041327797,Zero-shot question answering
2023,2.043747344,Zero-shot question answering
2023,2.045305851,Text generation
2023,2.045364223,Text generation
2023,2.0456630383605003,Text generation
2023,2.046133372,Text generation
2023,2.053335898,Text generation
2023,2.053368576,Text generation
2023,2.054802468,Text generation
2023,2.0563065702516004,Zero-shot question answering
2023,2.0574433770493004,Text generation
2023,2.057467915,Text generation
2023,2.060026662,Text generation
2023,2.060896807,Text generation
2023,2.066754488,Text generation
2023,2.079379945,Zero-shot question answering
2023,2.093917613,Text generation
2023,2.096600392,Text generation
2023,2.118564294,Zero-shot question answering
2023,2.118666177,Zero-shot sentiment analysis
2023,2.120410677,Text generation
2023,2.121419263,Zero-shot sentiment analysis
2023,2.1227388586540004,Zero-shot sentiment analysis
2023,2.126678226,Zero-shot sentiment analysis
2023,2.130084559,Zero-shot sentiment analysis
2023,2.143389406,Zero-shot sentiment analysis
2023,2.157302197,Zero-shot sentiment analysis
2023,2.1647284301154004,Text generation
2023,2.177433677,Zero-shot sentiment analysis
2023,2.179815417,Zero-shot sentiment analysis
2023,2.194214385,Text generation
2023,2.1978526571795003,Zero-shot sentiment analysis
2023,2.212700237,Zero-shot sentiment analysis
2023,2.220266735,Zero-shot sentiment analysis
2023,2.2208417940880003,Zero-shot sentiment analysis
2023,2.240589931,Zero-shot sentiment analysis
2023,2.244521363,Zero-shot sentiment analysis
2023,2.2508931942664003,Zero-shot sentiment analysis
2023,2.251130232,Zero-shot sentiment analysis
2023,2.2568587460282004,Zero-shot sentiment analysis
2023,2.260050819,Zero-shot sentiment analysis
2023,2.262394673,Zero-shot sentiment analysis
2023,2.2632292108342003,Zero-shot sentiment analysis
2023,2.26811731,Zero-shot sentiment analysis
2023,2.270007744,Zero-shot sentiment analysis
2023,2.271628211,Zero-shot sentiment analysis
2023,2.272404152,Zero-shot sentiment analysis
2023,2.279119531,Zero-shot sentiment analysis
2023,2.2892440626855004,Zero-shot sentiment analysis
2023,2.3023657693370003,Zero-shot sentiment analysis
2023,2.318567457,Zero-shot sentiment analysis
2023,2.338856471,Zero-shot question answering
2023,2.350364974,Zero-shot question answering
2023,2.351735434,Zero-shot sentiment analysis
2023,2.358285757,Zero-shot question answering
2023,2.361400925,Zero-shot question answering
2023,2.361534642,Zero-shot sentiment analysis
2023,2.363154567,Zero-shot question answering
2023,2.368431984,Zero-shot sentiment analysis
2023,2.371773663,Zero-shot sentiment analysis
2023,2.372023245,Zero-shot sentiment analysis
2023,2.374227871,Zero-shot sentiment analysis
2023,2.374609284,Zero-shot sentiment analysis
2023,2.375204856,Zero-shot sentiment analysis
2023,2.376799339,Zero-shot sentiment analysis
2023,2.3813488487536003,Zero-shot sentiment analysis
2023,2.395795869,Zero-shot sentiment analysis
2023,2.399308346,Zero-shot sentiment analysis
2023,2.401587374,Zero-shot question answering
2023,2.402725169,Zero-shot sentiment analysis
2023,2.403942814,Zero-shot question answering
2023,2.41765294,Zero-shot sentiment analysis
2023,2.419642703,Zero-shot sentiment analysis
2023,2.425778722,Zero-shot sentiment analysis
2023,2.428666044,Zero-shot sentiment analysis
2023,2.430267738,Zero-shot sentiment analysis
2023,2.4352939213301004,Zero-shot sentiment analysis
2023,2.43702405,Zero-shot sentiment analysis
2023,2.440747526,Zero-shot sentiment analysis
2023,2.441761152,Zero-shot sentiment analysis
2023,2.441882159,Zero-shot sentiment analysis
2023,2.443224654,Zero-shot sentiment analysis
2023,2.4442732541619003,Zero-shot question answering
2023,2.447318293,Zero-shot sentiment analysis
2023,2.449265622,Zero-shot question answering
2023,2.451646975,Zero-shot sentiment analysis
2023,2.453350315,Zero-shot sentiment analysis
2023,2.45788707,Zero-shot question answering
2023,2.461091004,Zero-shot sentiment analysis
2023,2.461631396,Zero-shot question answering
2023,2.465893662,Zero-shot sentiment analysis
2023,2.46853105,Zero-shot sentiment analysis
2023,2.468995837,Zero-shot question answering
2023,2.469489191,Zero-shot question answering
2023,2.472139449,Zero-shot sentiment analysis
2023,2.490445022,Zero-shot question answering
2023,2.491181554,Zero-shot question answering
2023,2.530895566,Zero-shot question answering
2023,2.541790766,Zero-shot question answering
2023,2.553396889,Zero-shot question answering
2023,2.562358209,Zero-shot question answering
2023,2.573221327,Zero-shot sentiment analysis
2023,2.573459536,Zero-shot sentiment analysis
2023,2.578630638,Zero-shot sentiment analysis
2023,2.579593969,Zero-shot sentiment analysis
2023,2.587282991,Zero-shot sentiment analysis
2023,2.594474548,Zero-shot sentiment analysis
2023,2.595898485,Zero-shot sentiment analysis
2023,2.5985847762163004,Zero-shot question answering
2023,2.5988334674974003,Zero-shot sentiment analysis
2023,2.60777331,Zero-shot question answering
2023,2.614490595,Zero-shot question answering
2023,2.615624243,Zero-shot question answering
2023,2.616985213,Zero-shot question answering
2023,2.620873833,Zero-shot question answering
2023,2.649669379,Zero-shot sentiment analysis
2023,2.657310661,Zero-shot question answering
2023,2.657626781,Zero-shot sentiment analysis
2023,2.663887791,Zero-shot question answering
2023,2.680048144,Zero-shot question answering
2023,2.6849941853883004,Zero-shot question answering
2023,2.6901855616545003,Zero-shot question answering
2023,2.6938651,Zero-shot question answering
2023,2.695558749,Zero-shot question answering
2023,2.712318343,Zero-shot question answering
2023,2.725674853,Zero-shot question answering
2023,2.735626049,Zero-shot question answering
2023,2.747306904,Zero-shot question answering
2023,2.747975889,Zero-shot question answering
2023,2.757203848,Zero-shot question answering
2023,2.764066053,Zero-shot question answering
2023,2.764929315,Zero-shot question answering
2023,2.875025501,Zero-shot sentiment analysis
2023,2.881250278,Zero-shot sentiment analysis
2023,2.909464467,Zero-shot sentiment analysis
2023,2.915488448,Zero-shot sentiment analysis
2023,2.927797054,Zero-shot question answering
2023,2.92931691,Zero-shot question answering
2023,2.938575248,Zero-shot question answering
2023,2.940503059,Zero-shot question answering
2023,2.948054303,Zero-shot question answering
2023,2.949493482,Zero-shot question answering
2023,2.949612,Zero-shot sentiment analysis
2023,2.95225196,Zero-shot question answering
2023,2.9563085342332003,Zero-shot sentiment analysis
2023,2.974893233,Zero-shot question answering
2023,2.998552611,Zero-shot sentiment analysis
2023,3.00453843,Zero-shot sentiment analysis
2023,3.005340878,Zero-shot sentiment analysis
2023,3.007608578,Zero-shot question answering
2023,3.012103103,Zero-shot question answering
2023,3.016387687,Zero-shot sentiment analysis
2023,3.169501845,Object detection
2023,3.217269986,Object detection
2023,3.226813865,Object detection
2023,3.227731267,Object detection
2023,3.22937667,Object detection
2023,3.231145134,Object detection
2023,3.233594984,Object detection
2023,3.247936644,Object detection
2023,3.2535081631015004,Object detection
2023,3.2627085,Object detection
2023,3.263454179,Object detection
2023,3.264014498,Object detection
2023,3.270270902,Zero-shot sentiment analysis
2023,3.272520893,Zero-shot sentiment analysis
2023,3.273427292,Zero-shot sentiment analysis
2023,3.275187303,Zero-shot sentiment analysis
2023,3.2752592307454003,Text generation
2023,3.275511958,Text generation
2023,3.277832268,Object detection
2023,3.282293339,Text generation
2023,3.284594307,Object detection
2023,3.290122885,Object detection
2023,3.290610346,Object detection
2023,3.295444726,Object detection
2023,3.297015434,Text generation
2023,3.301876184,Object detection
2023,3.302703683,Zero-shot sentiment analysis
2023,3.303439686,Object detection
2023,3.305441899,Object detection
2023,3.306886675,Text generation
2023,3.309215329,Text generation
2023,3.311396408,Text generation
2023,3.313001629,Text generation
2023,3.314632868,Object detection
2023,3.3155395,Text generation
2023,3.317175927,Text generation
2023,3.32071897,Text generation
2023,3.325800195,Text generation
2023,3.329398469,Zero-shot sentiment analysis
2023,3.331905108,Text generation
2023,3.332134259,Object detection
2023,3.33602097,Text generation
2023,3.339306271,Object detection
2023,3.340281513,Text generation
2023,3.3406398348298003,Object detection
2023,3.343500198,Object detection
2023,3.348507511,Object detection
2023,3.3500139019214004,Object detection
2023,3.354974395,Text generation
2023,3.355028923,Text generation
2023,3.355842425,Object detection
2023,3.357219362,Object detection
2023,3.359248089,Text generation
2023,3.363236114,Object detection
2023,3.36392045,Text generation
2023,3.369142864,Object detection
2023,3.371363845,Object detection
2023,3.372171152,Object detection
2023,3.372305393,Text generation
2023,3.373537924,Object detection
2023,3.375968352,Object detection
2023,3.376109851,Text generation
2023,3.3773982919797003,Text generation
2023,3.37956797,Zero-shot sentiment analysis
2023,3.38031645,Zero-shot sentiment analysis
2023,3.383584111,Object detection
2023,3.385193629,Object detection
2023,3.385309677,Text generation
2023,3.3864462523894003,Zero-shot sentiment analysis
2023,3.388964321,Object detection
2023,3.391110036,Object detection
2023,3.391676015,Zero-shot sentiment analysis
2023,3.392172739,Text generation
2023,3.392549824,Object detection
2023,3.393346774,Object detection
2023,3.393869015,Object detection
2023,3.3941469750796003,Text generation
2023,3.394825575,Text generation
2023,3.395716965,Object detection
2023,3.401168485,Object detection
2023,3.404611399,Object detection
2023,3.405522814,Object detection
2023,3.415172597,Text generation
2023,3.422087671,Object detection
2023,3.424225042,Object detection
2023,3.436232233,Object detection
2023,3.442706594,Object detection
2023,3.4429234403202003,Object detection
2023,3.447432706,Object detection
2023,3.4521888674195003,Object detection
2023,3.452520387,Object detection
2023,3.458191744,Object detection
2023,3.46309132,Object detection
2023,3.467025184,Object detection
2023,3.468528599,Text generation
2023,3.471321105,Text generation
2023,3.473132557,Text generation
2023,3.477056745,Object detection
2023,3.484430256,Text generation
2023,3.485350351,Object detection
2023,3.485536144,Text generation
2023,3.488904092,Object detection
2023,3.492253019,Object detection
2023,3.495546085,Object detection
2023,3.495571067,Object detection
2023,3.499823594,Object detection
2023,3.500299634,Object detection
2023,3.503532211,Object detection
2023,3.504383361,Object detection
2023,3.510818575,Object detection
2023,3.51400415,Object detection
2023,3.517488812,Object detection
2023,3.518430397,Object detection
2023,3.518947586,Object detection
2023,3.52214118,Text generation
2023,3.522178649,Text generation
2023,3.522487338,Object detection
2023,3.524136,Text generation
2023,3.5323054534305003,Object detection
2023,3.534472392,Object detection
2023,3.549280089,Text generation
2023,3.549302961,Object detection
2023,3.552241996,Object detection
2023,3.556357497,Object detection
2023,3.558449411,Object detection
2023,3.563976911,Object detection
2023,3.565713161,Object detection
2023,3.568268206,Object detection
2023,3.570053243,Object detection
2023,3.570135617,Object detection
2023,3.575040035,Object detection
2023,3.5875614169255003,Text generation
2023,3.593004744,Text generation
2023,3.601955811,Text generation
2023,3.608726827,Summarization
2023,3.611473205,Summarization
2023,3.61220306,Text generation
2023,3.612571997,Text generation
2023,3.618231088,Summarization
2023,3.619218567,Text generation
2023,3.619618207,Text generation
2023,3.625546395,Object detection
2023,3.626352144,Text generation
2023,3.633683587,Summarization
2023,3.633949051,Summarization
2023,3.634195047,Text generation
2023,3.635821702,Summarization
2023,3.644703308,Text generation
2023,3.645678456,Text generation
2023,3.646455918,Text generation
2023,3.650606036,Summarization
2023,3.6570266,Text generation
2023,3.657136098,Text generation
2023,3.662065347,Summarization
2023,3.663561822,Object detection
2023,3.669180224,Text generation
2023,3.670593522,Text generation
2023,3.671601581,Object detection
2023,3.672530602,Summarization
2023,3.672602605,Zero-shot sentiment analysis
2023,3.672845848,Object detection
2023,3.673047507,Zero-shot sentiment analysis
2023,3.673311614,Zero-shot sentiment analysis
2023,3.680150679,Summarization
2023,3.683715389,Object detection
2023,3.685678823,Zero-shot sentiment analysis
2023,3.685832957,Zero-shot sentiment analysis
2023,3.691450597,Zero-shot sentiment analysis
2023,3.70090184,Text generation
2023,3.702599687,Zero-shot sentiment analysis
2023,3.724466873,Text generation
2023,3.731512111,Summarization
2023,3.739965104612301,Zero-shot sentiment analysis
2023,3.747187208,Summarization
2023,3.752036246,Summarization
2023,3.75244411,Summarization
2023,3.752948846,Summarization
2023,3.755467848,Text generation
2023,3.782414445,Summarization
2023,3.784553891,Summarization
2023,3.788558749029901,Text generation
2023,3.792029089,Summarization
2023,3.796536951,Text generation
2023,3.79852895,Zero-shot sentiment analysis
2023,3.81162923,Zero-shot sentiment analysis
2023,3.82097297,Summarization
2023,3.829013146,Text generation
2023,3.833065464232501,Text generation
2023,3.861375447,Zero-shot sentiment analysis
2023,3.868586584,Zero-shot sentiment analysis
2023,3.869112257,Zero-shot sentiment analysis
2023,3.870430089,Zero-shot sentiment analysis
2023,3.874143093,Text generation
2023,3.875528134,Zero-shot sentiment analysis
2023,3.882652775,Zero-shot sentiment analysis
2023,3.883417862,Zero-shot sentiment analysis
2023,3.886821742,Zero-shot sentiment analysis
2023,3.887423757,Zero-shot sentiment analysis
2023,3.891841818,Zero-shot sentiment analysis
2023,3.893738333,Zero-shot sentiment analysis
2023,3.894011902,Zero-shot sentiment analysis
2023,3.894432542,Zero-shot sentiment analysis
2023,3.899094015,Zero-shot sentiment analysis
2023,3.901152444,Image captioning
2023,3.902257262,Zero-shot sentiment analysis
2023,3.906700547,Zero-shot sentiment analysis
2023,3.906982341,Zero-shot sentiment analysis
2023,3.912947274,Summarization
2023,3.914843955,Image captioning
2023,3.917409111,Image captioning
2023,3.921840187,Zero-shot sentiment analysis
2023,3.924956254,Image captioning
2023,3.925764348,Summarization
2023,3.927532701,Zero-shot sentiment analysis
2023,3.930199122,Zero-shot sentiment analysis
2023,3.935451694,Image captioning
2023,3.943860128,Image captioning
2023,3.951499497,Image captioning
2023,3.952918213,Zero-shot question answering
2023,3.954204744,Zero-shot question answering
2023,3.957463544,Summarization
2023,3.95900451,Image captioning
2023,3.959501507,Zero-shot sentiment analysis
2023,3.960476834,Image captioning
2023,3.966271932,Zero-shot question answering
2023,3.967998071,Image captioning
2023,3.968059567,Zero-shot question answering
2023,3.968577081,Zero-shot question answering
2023,3.968806524,Summarization
2023,3.970979202,Image captioning
2023,3.989279448,Image captioning
2023,3.990804384,Zero-shot sentiment analysis
2023,3.991795889,Summarization
2023,4.008243165,Zero-shot sentiment analysis
2023,4.009402419,Image captioning
2023,4.011720312,Summarization
2023,4.014203586,Image captioning
2023,4.025472251778201,Image captioning
2023,4.030099903,Zero-shot question answering
2023,4.030839115,Zero-shot sentiment analysis
2023,4.034141666,Summarization
2023,4.036284571,Image captioning
2023,4.038553895,Image captioning
2023,4.039262939,Zero-shot sentiment analysis
2023,4.045185005,Zero-shot sentiment analysis
2023,4.045220895,Zero-shot question answering
2023,4.049013615,Image captioning
2023,4.052347334,Summarization
2023,4.064628152,Zero-shot sentiment analysis
2023,4.076673515,Summarization
2023,4.083311941795101,Zero-shot sentiment analysis
2023,4.08494407,Zero-shot sentiment analysis
2023,4.0963806866526005,Image captioning
2023,4.099087191,Zero-shot sentiment analysis
2023,4.103614923,Summarization
2023,4.112375776056701,Zero-shot question answering
2023,4.123638171289899,Zero-shot sentiment analysis
2023,4.123995566,Zero-shot sentiment analysis
2023,4.124803091,Zero-shot sentiment analysis
2023,4.125723296,Zero-shot sentiment analysis
2023,4.126491358,Zero-shot sentiment analysis
2023,4.1279846418337005,Zero-shot sentiment analysis
2023,4.131317127,Zero-shot question answering
